course,datetime,action,information,anoname,ip_address
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#537679,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Male#59185,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#2288607,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Female#971027,X.Y.Z
CSBBB-2013J,2023 January 09 05:17,registration,,Female#602009,X.Y.Z
CSAAA-2013J,2023 May 06 05:11,assessment,TMA,Male#205350,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,forumng,,Male#2559575,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#1889511,X.Y.Z
CSBBB-2013B,2023 July 14 05:11,assessment,TMA,Female#291037,X.Y.Z
CSAAA-2013J,2023 January 26 05:11,assessment,TMA,Male#2518069,X.Y.Z
CSBBB-2013J,2023 January 09 05:13,registration,,Female#576996,X.Y.Z
CSBBB-2013B,2023 February 23 05:11,assessment,TMA,Female#539418,X.Y.Z
CSAAA-2013J,2023 May 05 05:11,assessment,TMA,Male#1640609,X.Y.Z
CSBBB-2013B,2023 June 16 05:11,assessment,TMA,Female#553487,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Male#205350,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#539962,X.Y.Z
CSBBB-2013B,2023 May 06 05:11,assessment,TMA,Female#553572,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,glossary,,Female#331358,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Male#552667,X.Y.Z
CSBBB-2013B,2023 June 16 05:11,assessment,TMA,Female#558024,X.Y.Z
CSAAA-2013J,2023 May 05 05:11,assessment,TMA,Male#281250,X.Y.Z
CSAAA-2013J,2023 August 10 05:11,assessment,TMA,Female#31604,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Female#548255,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#2458355,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,resource,,Male#705379,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#181316,X.Y.Z
CSBBB-2013B,2023 July 11 05:11,assessment,TMA,Female#489251,X.Y.Z
CSBBB-2014B,2023 January 09 05:14,registration,,Female#591547,X.Y.Z
CSBBB-2013B,2023 June 27 05:11,assessment,TMA,Female#487329,X.Y.Z
CSAAA-2014J,2023 August 10 05:11,assessment,TMA,Female#2648611,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,forumng,,Female#141355,X.Y.Z
CSAAA-2014J,2023 August 12 05:11,assessment,TMA,Male#1629771,X.Y.Z
CSAAA-2014J,2023 January 09 05:13,registration,,Female#1818673,X.Y.Z
CSBBB-2013B,2023 May 17 05:11,assessment,TMA,Male#439857,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#540530,X.Y.Z
CSAAA-2013J,2023 June 24 05:11,assessment,TMA,Female#2645733,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Female#2084066,X.Y.Z
CSBBB-2013J,2023 January 09 05:17,registration,,Female#396256,X.Y.Z
CSBBB-2013B,2023 July 16 05:11,assessment,TMA,Female#542291,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#469683,X.Y.Z
CSAAA-2013J,2023 March 03 05:11,assessment,TMA,Female#2153153,X.Y.Z
CSBBB-2013B,2023 March 04 05:11,assessment,TMA,Female#557220,X.Y.Z
CSAAA-2014J,2023 January 26 05:11,assessment,TMA,Female#485962,X.Y.Z
CSBBB-2013B,2023 February 23 05:11,assessment,TMA,Female#270567,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,homepage,,Female#324084,X.Y.Z
CSBBB-2013B,2023 July 16 05:11,assessment,TMA,Female#527886,X.Y.Z
CSBBB-2013B,2023 July 13 05:11,assessment,TMA,Female#226827,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#255548,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#535807,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Male#198956,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Male#2236738,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Male#241649,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Male#246834,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#559651,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Female#2584873,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,forumng,,Male#231554,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#342514,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,resource,,Male#63400,X.Y.Z
CSBBB-2013B,2023 July 14 05:11,assessment,TMA,Female#554795,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#551487,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#487329,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,forumng,,Female#2555340,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Female#1729319,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,forumng,,Female#401869,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,forumng,,Male#564450,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Male#433755,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,subpage,,Female#30268,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Female#2062879,X.Y.Z
CSBBB-2014B,2023 January 09 05:14,registration,,Female#586712,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,forumng,,Female#167906,X.Y.Z
CSBBB-2013B,2023 May 18 05:11,assessment,TMA,Female#557594,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#2581528,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#390220,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#142324,X.Y.Z
CSAAA-2013J,2023 June 23 05:11,assessment,TMA,Male#2012966,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#493186,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,forumng,,Female#392931,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,homepage,,Male#386952,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Female#181316,X.Y.Z
CSAAA-2014J,2023 August 12 05:11,assessment,TMA,Female#117818,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,url,,Female#905042,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,resource,,Male#106577,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#227499,X.Y.Z
CSAAA-2014J,2023 June 22 05:11,assessment,TMA,Female#1947156,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#468949,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Male#2620178,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,homepage,,Male#2516503,X.Y.Z
CSAAA-2013J,2023 August 10 05:11,assessment,TMA,Male#368963,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,subpage,,Female#2194100,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#172797,X.Y.Z
CSAAA-2013J,2023 May 06 05:11,assessment,TMA,Male#305386,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#2229865,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,url,,Female#2197016,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,resource,,Female#241729,X.Y.Z
CSBBB-2013B,2023 February 04 05:11,assessment,TMA,Female#161678,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#511515,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#291334,X.Y.Z
CSAAA-2013J,2023 January 28 05:11,assessment,TMA,Female#167906,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#489455,X.Y.Z
CSAAA-2013J,2023 January 28 05:11,assessment,TMA,Female#1942396,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Female#2358969,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Male#255548,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Female#302302,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Female#721259,X.Y.Z
CSBBB-2013B,2023 April 06 05:11,assessment,TMA,Female#521096,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#549754,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#517778,X.Y.Z
CSBBB-2013B,2023 February 18 05:11,assessment,TMA,Female#397118,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,homepage,,Male#106577,X.Y.Z
CSBBB-2013B,2023 January 26 05:11,assessment,TMA,Female#338056,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#542012,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#557775,X.Y.Z
CSAAA-2013J,2023 January 26 05:11,assessment,TMA,Male#1976139,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,homepage,,Male#241649,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Female#1894188,X.Y.Z
CSAAA-2013J,2023 March 05 05:11,assessment,TMA,Male#2650282,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Female#319047,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Female#2182846,X.Y.Z
CSAAA-2014J,2023 March 25 05:11,assessment,TMA,Male#533068,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#1894188,X.Y.Z
CSAAA-2014J,2023 June 24 05:11,assessment,TMA,Male#369834,X.Y.Z
CSBBB-2013B,2023 June 08 05:11,assessment,TMA,Female#537342,X.Y.Z
CSAAA-2014J,2023 August 13 05:11,assessment,TMA,Female#2654628,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,subpage,,Male#241649,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,resource,,Male#2516503,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#563874,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#322960,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#510845,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#248270,X.Y.Z
CSAAA-2013J,2023 June 24 05:11,assessment,TMA,Female#1729319,X.Y.Z
CSAAA-2013J,2023 May 06 05:11,assessment,TMA,Male#246834,X.Y.Z
CSBBB-2013B,2023 January 09 05:13,registration,,Female#535155,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#2606098,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#504102,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,homepage,,Female#2369266,X.Y.Z
CSAAA-2014J,2023 May 06 05:11,assessment,TMA,Female#400682,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Male#559452,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Male#1765788,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#549754,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,oucontent,,Male#2689958,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#392931,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,resource,,Female#332789,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Male#468694,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,resource,,Female#2437837,X.Y.Z
CSBBB-2013B,2023 February 23 05:11,assessment,TMA,Female#556990,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#494278,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#70464,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#238007,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,forumng,,Female#2486127,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#556292,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#480650,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#59185,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#546632,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#441018,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,subpage,,Male#978739,X.Y.Z
CSBBB-2013B,2023 February 22 05:11,assessment,TMA,Female#410739,X.Y.Z
CSBBB-2013B,2023 June 14 05:11,assessment,TMA,Female#483109,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#2541120,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#164259,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,forumng,,Female#2613116,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,TMA,Female#152153,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#2376628,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#1626710,X.Y.Z
CSAAA-2014J,2023 August 12 05:11,assessment,TMA,Female#342007,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#535760,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#554608,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#285912,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Female#949618,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Male#2639641,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,dataplus,,Male#291334,X.Y.Z
CSBBB-2013B,2023 May 12 05:11,assessment,TMA,Female#552822,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,homepage,,Female#2676809,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,subpage,,Male#512460,X.Y.Z
CSBBB-2013J,2023 January 09 05:17,registration,,Female#612217,X.Y.Z
CSAAA-2014J,2023 June 24 05:11,assessment,TMA,Male#439305,X.Y.Z
CSAAA-2014J,2023 August 11 05:11,assessment,TMA,Male#125018,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Male#58071,X.Y.Z
CSBBB-2013B,2023 June 26 05:11,assessment,TMA,Female#516057,X.Y.Z
CSBBB-2013B,2023 April 05 05:11,assessment,TMA,Male#360877,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,subpage,,Female#2080474,X.Y.Z
CSAAA-2014J,2023 January 28 05:11,assessment,TMA,Male#687698,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#516841,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#33666,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Female#2376496,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,oucontent,,Female#62155,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#553807,X.Y.Z
CSAAA-2013J,2023 June 24 05:11,assessment,TMA,Male#969076,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,homepage,,Male#321942,X.Y.Z
CSBBB-2013B,2023 January 23 05:11,assessment,TMA,Female#534698,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,subpage,,Male#1640609,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#504014,X.Y.Z
CSBBB-2014J,2023 January 09 05:14,registration,,Female#684329,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#551080,X.Y.Z
CSAAA-2014J,2023 March 11 05:11,assessment,TMA,Male#236875,X.Y.Z
CSBBB-2013B,2023 February 02 05:11,assessment,TMA,Female#186988,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#1970390,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,oucontent,,Female#141355,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#467756,X.Y.Z
CSAAA-2013J,2023 January 01 05:11,oucontent,,Female#306897,X.Y.Z
CSBBB-2013B,2023 February 26 05:11,assessment,TMA,Female#549078,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Male#227517,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,url,,Male#321942,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#28400,X.Y.Z
CSBBB-2013B,2023 June 15 05:11,assessment,TMA,Male#188152,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,resource,,Female#2617002,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#426838,X.Y.Z
CSAAA-2013J,2023 January 05 05:11,resource,,Male#305386,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#333323,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#311917,X.Y.Z
CSBBB-2013B,2023 June 17 05:11,assessment,TMA,Female#548090,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,forumng,,Female#2062879,X.Y.Z
CSBBB-2013B,2023 January 09 05:17,registration,,Female#495324,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,subpage,,Male#2641155,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#174782,X.Y.Z
CSBBB-2013B,2023 July 14 05:11,assessment,TMA,Female#325511,X.Y.Z
CSAAA-2014J,2023 August 12 05:11,assessment,TMA,Male#2509639,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#1456619,X.Y.Z
CSBBB-2014J,2023 January 09 05:14,registration,,Female#675922,X.Y.Z
CSAAA-2013J,2023 June 20 05:11,assessment,TMA,Male#366483,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Female#2613116,X.Y.Z
CSBBB-2014J,2023 January 09 05:17,registration,,Female#653385,X.Y.Z
CSBBB-2013B,2023 April 14 05:11,assessment,TMA,Female#498175,X.Y.Z
CSBBB-2013B,2023 March 29 05:11,assessment,TMA,Female#538987,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Female#2555340,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,subpage,,Male#1488959,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,subpage,,Female#1894188,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,forumng,,Male#606143,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#2155014,X.Y.Z
CSBBB-2014J,2023 January 09 05:17,registration,,Female#123087,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#1997796,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Female#2578995,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Female#559090,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,resource,,Female#365244,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#241729,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#152153,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#329321,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#365439,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,subpage,,Male#281589,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,subpage,,Female#331358,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#306897,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Female#2470694,X.Y.Z
CSAAA-2014J,2023 March 04 05:11,assessment,TMA,Male#623840,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#338056,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#2516503,X.Y.Z
CSAAA-2014J,2023 August 09 05:11,assessment,TMA,Male#298034,X.Y.Z
CSBBB-2013B,2023 July 14 05:11,assessment,TMA,Female#2498299,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#388410,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,homepage,,Male#705379,X.Y.Z
CSBBB-2014J,2023 January 09 05:17,registration,,Female#677892,X.Y.Z
CSBBB-2013B,2023 February 09 05:11,assessment,TMA,Female#2553749,X.Y.Z
CSAAA-2013J,2023 March 04 05:11,assessment,TMA,Female#58873,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Female#319047,X.Y.Z
CSBBB-2013B,2023 June 25 05:11,assessment,TMA,Male#548843,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#553442,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Male#548839,X.Y.Z
CSAAA-2014J,2023 March 04 05:11,assessment,TMA,Male#411971,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#2460080,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,homepage,,Male#1488959,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#255548,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,forumng,,Female#2550279,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#2557283,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#278447,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#760729,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Female#542613,X.Y.Z
CSAAA-2014J,2023 January 20 05:11,assessment,TMA,Male#302476,X.Y.Z
CSAAA-2013J,2023 March 03 05:11,assessment,TMA,Male#295741,X.Y.Z
CSBBB-2013B,2023 July 02 05:11,assessment,TMA,Female#306886,X.Y.Z
CSAAA-2013J,2023 March 04 05:11,assessment,TMA,Female#2080474,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,subpage,,Male#231554,X.Y.Z
CSBBB-2013B,2023 April 07 05:11,assessment,TMA,Female#465599,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#2481901,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#556865,X.Y.Z
CSBBB-2013B,2023 May 19 05:11,assessment,TMA,Female#548275,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,url,,Female#155984,X.Y.Z
CSBBB-2013B,2023 March 10 05:11,assessment,CMA,Female#187793,X.Y.Z
CSAAA-2013J,2023 January 09 05:17,registration,,Female#52130,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#240712,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,subpage,,Male#241649,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,homepage,,Male#2460080,X.Y.Z
CSBBB-2013B,2023 May 13 05:11,assessment,TMA,Female#108589,X.Y.Z
CSBBB-2013B,2023 July 15 05:11,assessment,TMA,Female#493958,X.Y.Z
CSBBB-2013B,2023 May 08 05:11,assessment,TMA,Female#502441,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Male#545041,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,resource,,Male#187100,X.Y.Z
CSAAA-2013J,2023 March 04 05:11,assessment,TMA,Male#106577,X.Y.Z
CSBBB-2013B,2023 May 09 05:11,assessment,TMA,Female#536189,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Male#174782,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,resource,,Male#186149,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,dataplus,,Female#331358,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,subpage,,Male#2559575,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Male#614601,X.Y.Z
CSAAA-2013J,2023 March 03 05:11,assessment,TMA,Male#1746134,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#342514,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Female#376868,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,oucontent,,Male#256815,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Male#104476,X.Y.Z
CSBBB-2013B,2023 February 24 05:11,assessment,TMA,Female#553508,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Female#563987,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,oucontent,,Female#2598871,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,forumng,,Male#1758449,X.Y.Z
CSBBB-2014B,2023 January 09 05:17,registration,,Male#508470,X.Y.Z
CSBBB-2013B,2023 January 08 05:11,assessment,TMA,Female#526506,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#958987,X.Y.Z
CSBBB-2013J,2023 January 09 05:14,registration,,Female#599427,X.Y.Z
CSAAA-2013J,2023 January 02 05:11,homepage,,Female#2639540,X.Y.Z
CSBBB-2013B,2023 March 03 05:11,assessment,TMA,Female#531205,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Male#1456619,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#281250,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,oucontent,,Male#1765788,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,homepage,,Female#62155,X.Y.Z
CSBBB-2013B,2023 April 08 05:11,assessment,TMA,Female#550098,X.Y.Z
CSCCC-2014B,2023 January 09 05:18,registration,,Male#69489,X.Y.Z
CSAAA-2013J,2023 January 07 05:11,homepage,,Male#101781,X.Y.Z
CSBBB-2013B,2023 February 25 05:11,assessment,TMA,Female#1997796,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#116692,X.Y.Z
CSAAA-2013J,2022 December 31 05:11,homepage,,Male#2649826,X.Y.Z
CSBBB-2013B,2023 January 28 05:11,assessment,TMA,Male#528649,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#2641155,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,forumng,,Male#749412,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,oucontent,,Male#98094,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#486656,X.Y.Z
CSBBB-2013B,2023 July 29 05:11,assessment,TMA,Female#529452,X.Y.Z
CSAAA-2013J,2023 January 04 05:11,subpage,,Female#2412967,X.Y.Z
CSAAA-2013J,2023 January 06 05:11,forumng,,Male#2557283,X.Y.Z
CSAAA-2013J,2023 January 03 05:11,resource,,Male#2666246,X.Y.Z
CSAAA-2014J,2023 March 04 05:11,assessment,TMA,Male#287204,X.Y.Z
CSAAA-2013J,2023 July 11 05:11,assessment,TMA,Female#146188,X.Y.Z
CSAAA-2013J,2022 December 30 05:11,oucontent,,Male#238007,X.Y.Z
CSBBB-2013J,2023 January 09 05:14,registration,,Female#2557885,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Male#384678,X.Y.Z
CSAAA-2013J,2023 March 03 05:11,assessment,TMA,Male#2669816,X.Y.Z
CSBBB-2013B,2023 April 22 05:11,assessment,TMA,Female#542084,X.Y.Z
CSBBB-2013B,2023 January 27 05:11,assessment,TMA,Female#534983,X.Y.Z
CSBBB-2013B,2023 June 06 05:11,assessment,TMA,Female#416654,X.Y.Z
